Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	48.6605	17.275528	0.0	1	0.812
1	48.5534	17.275528	0.0	0	0.0005602531245187947
0	48.5534	28.396088	0.0	1	0.812
1	48.4463	28.425827	0.0	0	0.000555752533408338
0	48.4463	17.281479	0.0	1	0.812
1	48.3392	17.269577	0.0	0	0.0005703911992718247
0	48.3392	28.402039	0.0	1	0.812
1	48.22615	28.419876	0.0	0	0.0005538451847755255
0	48.22615	17.275528	0.0	1	0.812
1	48.11905	17.275528	0.0	0	0.0005703911992718247
0	48.11905	28.40799	0.0	1	0.812
1	48.01195	28.40799	0.0	0	0.0005675818532573373
0	48.01195	17.29338	0.0	1	0.812
1	47.90485	17.25769	0.0	0	0.0010130088317588104
0	47.90485	19.066483	0.0	1	0.812
1	47.79775	18.53099	0.0	0	0.001118429775896601
0	47.79775	17.275528	0.0	1	0.812
1	47.69065	17.275528	0.0	0	0.001061998564622968
0	47.69065	18.245377	0.0	1	0.812
1	47.58355	18.185883	0.0	0	0.0010122947504953572
0	47.58355	17.29338	0.0	1	0.812
1	47.4705	17.25769	0.0	0	0.0010634831019800117
0	47.4705	18.031189	0.0	1	0.812
1	47.3634	18.001434	0.0	0	0.0010744104244437835
0	47.3634	17.275528	0.0	1	0.812
1	47.2563	17.275528	0.0	0	0.0010605610062910387
0	47.2563	17.953827	0.0	1	0.812
1	47.1492	17.947876	0.0	0	0.0010752184637645712
0	47.1492	17.281479	0.0	1	0.812
1	47.0421	17.269577	0.0	0	0.001079719054875028
0	47.0421	17.912186	0.0	1	0.812
1	46.935	17.947876	0.0	0	0.0010678897350295813
0	46.935	17.275528	0.0	1	0.812
1	46.8279	17.275528	0.0	0	0.0010825284008895153
0	46.8279	17.93599	0.0	1	0.812
1	46.7208	17.989532	0.0	0	0.001066179698323566
0	46.7208	17.275528	0.0	1	0.812
1	46.60775	17.275528	0.0	0	0.0010651743470724284
0	46.60775	18.007385	0.0	1	0.812
1	46.50065	18.096634	0.0	0	0.0010846612488677465
0	46.50065	17.281479	0.0	1	0.812
1	46.39355	17.269577	0.0	0	0.0010554590835951672
0	46.39355	18.185883	0.0	1	0.812
