Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
1	179.501	77.131	2.500	0	0.000
0	179.471	77.203	2.500	1	0.806
0	179.061	78.089	2.500	0	0.740
0	179.828	75.989	2.500	1	0.832
0	179.900	75.543	2.500	0	0.377
0	178.823	78.506	2.500	1	0.831
0	178.638	78.779	2.500	0	0.287
0	179.947	75.174	2.500	1	0.832
0	179.965	74.894	2.500	0	0.243
0	178.460	79.029	2.500	1	0.833
0	178.293	79.243	2.500	0	0.236
0	179.977	74.620	2.500	1	0.833
0	179.983	74.370	2.500	0	0.222
0	178.138	79.422	2.500	1	0.833
0	177.990	79.600	2.500	0	0.206
0	179.965	74.168	2.500	1	0.833
0	179.959	73.960	2.500	0	0.181
0	177.853	79.737	2.500	1	0.832
0	177.710	79.880	2.500	0	0.179
0	179.953	73.734	2.500	1	0.834
0	179.917	73.585	2.500	0	0.139
0	177.579	80.005	2.500	1	0.832
0	177.448	80.124	2.500	0	0.157
0	179.894	73.418	2.500	1	0.833
0	179.876	73.228	2.500	0	0.170
0	177.323	80.237	2.500	1	0.833
0	177.198	80.332	2.500	0	0.139
0	179.846	73.055	2.500	1	0.834
0	179.810	72.931	2.500	0	0.118
0	177.073	80.445	2.500	1	0.833
0	176.954	80.529	2.500	0	0.132
0	179.775	72.776	2.500	1	0.832
0	179.745	72.621	2.500	0	0.143
0	176.835	80.612	2.500	1	0.834
0	176.716	80.701	2.500	0	0.132
0	179.709	72.484	2.500	1	0.834
0	179.668	72.359	2.500	0	0.119
0	176.603	80.773	2.500	1	0.833
0	176.490	80.844	2.500	0	0.119
0	179.626	72.234	2.500	1	0.834
0	179.590	72.098	2.500	0	0.128
0	176.377	80.910	2.500	1	0.833
0	176.270	80.981	2.500	0	0.114
0	179.543	71.979	2.500	1	0.833
0	179.501	71.860	2.500	0	0.114
0	176.157	81.040	2.500	1	0.833
0	176.044	81.118	2.500	0	0.124
0	179.459	71.741	2.500	1	0.833
0	179.406	71.639	2.500	0	0.104
0	175.937	81.177	2.500	1	0.832
0	175.836	81.213	2.500	0	0.097
0	179.358	71.526	2.500	1	0.832
0	179.311	71.419	2.500	0	0.104
0	175.723	81.284	2.500	1	0.833
0	175.622	81.320	2.500	0	0.097
0	179.263	71.312	2.500	1	0.833
0	179.221	71.193	2.500	0	0.114
0	175.526	81.338	2.500	1	0.833
0	175.449	81.320	2.500	0	0.072
0	179.168	71.098	2.500	1	0.833
0	179.114	71.003	2.500	0	0.099
0	175.366	81.296	2.500	1	0.833
0	175.288	81.278	2.500	0	0.072
0	179.067	70.902	2.500	1	0.834
0	179.013	70.812	2.500	0	0.094
0	175.217	81.243	2.500	1	0.833
0	175.122	81.249	2.500	0	0.086
0	178.954	70.735	2.500	1	0.833
0	178.906	70.622	2.500	0	0.111
0	175.050	81.213	2.500	1	0.833
0	174.973	81.195	2.500	0	0.072
0	178.846	70.539	2.500	1	0.833
0	178.793	70.455	2.500	0	0.090
0	174.896	81.165	2.500	1	0.833
0	174.812	81.159	2.500	0	0.076
0	178.733	70.378	2.500	1	0.833
0	178.680	70.289	2.500	0	0.092
0	174.735	81.130	2.500	1	0.833
0	174.652	81.106	2.500	0	0.078
0	178.620	70.211	2.500	1	0.833
0	178.567	70.122	2.500	0	0.092
0	174.574	81.076	2.500	1	0.833
0	174.491	81.070	2.500	0	0.076
