Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	46.339	-42.953	2.700	1	0.800
0	46.255	-42.971	2.700	0	0.005
0	46.255	-54.490	2.700	1	0.800
0	46.172	-54.466	2.700	0	0.006
0	46.172	-42.995	2.700	1	0.799
0	46.095	-43.019	2.700	0	0.005
0	46.095	-54.389	2.700	1	0.799
0	46.011	-54.377	2.700	0	0.005
0	46.011	-43.036	2.700	1	0.800
0	45.928	-43.060	2.700	0	0.006
0	45.928	-54.294	2.700	1	0.800
0	45.845	-54.264	2.700	0	0.006
0	45.845	-43.090	2.700	1	0.800
0	45.767	-43.096	2.700	0	0.005
0	45.767	-54.193	2.700	1	0.800
0	45.684	-54.145	2.700	0	0.006
0	45.684	-43.138	2.700	1	0.799
0	45.601	-43.143	2.700	0	0.006
0	45.601	-54.080	2.700	1	0.800
0	45.517	-54.026	2.700	0	0.007
0	45.517	-43.179	2.700	1	0.799
0	45.440	-43.185	2.700	0	0.005
0	45.440	-53.943	2.700	1	0.800
0	45.357	-53.919	2.700	0	0.006
0	45.357	-43.221	2.700	1	0.800
0	45.274	-43.227	2.700	0	0.006
0	45.274	-53.824	2.700	1	0.800
0	45.190	-53.776	2.700	0	0.007
0	45.190	-43.268	2.700	1	0.799
0	45.113	-43.274	2.700	0	0.005
0	45.113	-53.693	2.700	1	0.800
0	45.030	-53.651	2.700	0	0.007
0	45.030	-43.304	2.700	1	0.799
0	44.946	-43.310	2.700	0	0.006
0	44.946	-53.544	2.700	1	0.800
0	44.863	-53.490	2.700	0	0.007
0	44.863	-43.364	2.700	1	0.799
0	44.786	-43.352	2.700	0	0.006
0	44.780	-53.389	2.700	1	0.800
0	44.702	-53.342	2.700	0	0.007
0	44.702	-43.405	2.700	1	0.800
0	44.619	-43.393	2.700	0	0.006
0	44.619	-53.217	2.700	1	0.800
0	44.536	-53.163	2.700	0	0.007
0	44.536	-43.435	2.700	1	0.799
0	44.458	-43.459	2.700	0	0.006
0	44.452	-53.056	2.700	1	0.800
0	44.375	-52.997	2.700	0	0.007
0	44.375	-43.477	2.700	1	0.800
0	44.292	-43.500	2.700	0	0.007
0	44.292	-52.872	2.700	1	0.799
0	44.209	-52.806	2.700	0	0.008
0	44.209	-43.530	2.700	1	0.800
0	44.125	-43.536	2.700	0	0.007
0	44.125	-52.663	2.700	1	0.799
0	44.048	-52.604	2.700	0	0.008
0	44.048	-43.572	2.700	1	0.799
0	43.965	-43.578	2.700	0	0.007
0	43.965	-52.455	2.700	1	0.800
0	43.881	-52.396	2.700	0	0.008
0	43.881	-43.643	2.700	1	0.799
0	43.798	-43.715	2.700	0	0.009
0	43.798	-52.229	2.700	1	0.799
0	43.721	-52.164	2.700	0	0.009
0	43.721	-43.875	2.700	1	0.799
0	43.637	-43.947	2.700	0	0.010
0	43.637	-51.985	2.700	1	0.800
0	43.554	-51.902	2.700	0	0.011
0	43.554	-44.149	2.700	1	0.799
0	43.471	-44.226	2.700	0	0.011
0	43.471	-51.700	2.700	1	0.799
0	43.393	-51.610	2.700	0	0.011
0	43.393	-44.429	2.700	1	0.800
0	43.310	-44.530	2.700	0	0.013
0	43.310	-51.390	2.700	1	0.800
0	43.227	-51.301	2.700	0	0.013
0	43.227	-44.762	2.700	1	0.800
0	43.143	-44.875	2.700	0	0.015
0	43.143	-51.045	2.700	1	0.799
0	43.066	-50.932	2.700	0	0.015
0	43.066	-45.125	2.700	1	0.798
0	42.983	-45.244	2.700	0	0.017
0	42.983	-50.640	2.700	1	0.800
0	42.900	-50.521	2.700	0	0.018
0	42.900	-45.565	2.700	1	0.799
0	42.816	-45.720	2.700	0	0.024
0	42.816	-50.176	2.700	1	0.799
0	42.733	-49.986	2.700	0	0.031
0	42.739	-46.107	2.700	1	0.800
0	42.656	-46.315	2.700	0	0.037
0	42.656	-49.558	2.700	1	0.801
0	42.572	-49.248	2.700	0	0.062
0	42.572	-46.862	2.700	1	0.802
0	42.489	-47.517	2.700	0	0.157
0	42.489	-48.338	2.700	1	0.801
