Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	57.471	-47.665	2.650	1	0.800
0	57.465	-47.552	2.650	0	0.008
0	50.843	-55.436	2.650	1	0.800
0	50.718	-55.460	2.650	0	0.009
0	57.465	-47.422	2.650	1	0.800
0	57.447	-47.314	2.650	0	0.008
0	50.599	-55.472	2.650	1	0.799
0	50.486	-55.478	2.650	0	0.008
0	57.441	-47.195	2.650	1	0.800
0	57.429	-47.082	2.650	0	0.008
0	50.373	-55.490	2.650	1	0.800
0	50.266	-55.496	2.650	0	0.007
0	57.417	-46.963	2.650	1	0.800
0	57.394	-46.868	2.650	0	0.007
0	50.147	-55.502	2.650	1	0.799
0	50.051	-55.496	2.650	0	0.006
0	57.370	-46.767	2.650	1	0.799
0	57.358	-46.660	2.650	0	0.007
0	49.944	-55.496	2.650	1	0.800
0	49.831	-55.496	2.650	0	0.007
0	57.340	-46.553	2.650	1	0.800
0	57.322	-46.452	2.650	0	0.007
0	49.742	-55.484	2.650	1	0.799
0	49.617	-55.496	2.650	0	0.008
0	57.293	-46.356	2.650	1	0.800
0	57.275	-46.249	2.650	0	0.007
0	49.522	-55.490	2.650	1	0.800
0	49.427	-55.472	2.650	0	0.006
0	57.257	-46.148	2.650	1	0.800
0	57.227	-46.053	2.650	0	0.006
0	49.325	-55.466	2.650	1	0.799
0	49.224	-55.460	2.650	0	0.006
0	57.203	-45.952	2.650	1	0.800
0	57.168	-45.863	2.650	0	0.006
0	49.123	-55.454	2.650	1	0.800
0	49.034	-55.436	2.650	0	0.005
0	57.138	-45.779	2.650	1	0.799
0	57.126	-45.666	2.650	0	0.007
0	48.933	-55.424	2.650	1	0.800
0	48.838	-55.412	2.650	0	0.006
0	57.084	-45.589	2.650	1	0.799
0	57.055	-45.488	2.650	0	0.006
0	48.748	-55.395	2.650	1	0.799
0	48.647	-55.383	2.650	0	0.006
0	57.025	-45.404	2.650	1	0.799
0	56.989	-45.315	2.650	0	0.006
0	48.564	-55.359	2.650	1	0.799
0	48.463	-55.347	2.650	0	0.006
0	56.959	-45.226	2.650	1	0.800
0	56.918	-45.149	2.650	0	0.005
0	48.373	-55.329	2.650	1	0.799
0	48.290	-55.299	2.650	0	0.005
0	56.888	-45.053	2.650	1	0.800
0	56.846	-44.976	2.650	0	0.005
0	48.201	-55.281	2.650	1	0.799
0	48.106	-55.264	2.650	0	0.005
0	56.811	-44.893	2.650	1	0.800
0	56.775	-44.809	2.650	0	0.005
0	48.028	-55.234	2.650	1	0.799
0	47.927	-55.222	2.650	0	0.006
0	56.733	-44.732	2.650	1	0.800
0	56.698	-44.643	2.650	0	0.005
0	47.844	-55.192	2.650	1	0.800
0	47.767	-55.162	2.650	0	0.005
0	56.662	-44.566	2.650	1	0.800
0	56.614	-44.494	2.650	0	0.005
0	47.683	-55.133	2.650	1	0.799
0	47.594	-55.115	2.650	0	0.005
0	56.573	-44.417	2.650	1	0.799
0	56.537	-44.333	2.650	0	0.005
0	47.517	-55.079	2.650	1	0.799
0	47.427	-55.055	2.650	0	0.005
0	56.489	-44.262	2.650	1	0.800
0	56.448	-44.179	2.650	0	0.005
0	47.350	-55.020	2.650	1	0.800
0	47.267	-54.996	2.650	0	0.005
0	56.400	-44.113	2.650	1	0.799
0	56.358	-44.036	2.650	0	0.005
0	47.184	-54.966	2.650	1	0.799
0	47.112	-54.924	2.650	0	0.004
0	56.311	-43.965	2.650	1	0.799
0	56.269	-43.887	2.650	0	0.005
0	47.029	-54.901	2.650	1	0.800
0	46.951	-54.859	2.650	0	0.005
0	56.216	-43.822	2.650	1	0.799
0	56.168	-43.750	2.650	0	0.004
0	46.874	-54.823	2.650	1	0.800
0	46.803	-54.788	2.650	0	0.004
0	56.114	-43.685	2.650	1	0.799
0	56.073	-43.608	2.650	0	0.005
0	46.731	-54.740	2.650	1	0.800
0	46.636	-54.728	2.650	0	0.005
0	56.013	-43.548	2.650	1	0.800
0	55.978	-43.471	2.650	0	0.004
0	46.571	-54.681	2.650	1	0.800
0	46.499	-54.639	2.650	0	0.004
0	55.918	-43.411	2.650	1	0.800
0	55.865	-43.346	2.650	0	0.004
0	46.428	-54.597	2.650	1	0.799
0	46.345	-54.567	2.650	0	0.005
0	55.817	-43.280	2.650	1	0.800
0	55.763	-43.215	2.650	0	0.004
0	46.285	-54.514	2.650	1	0.799
0	46.202	-54.484	2.650	0	0.005
0	55.710	-43.149	2.650	1	0.800
0	55.656	-43.090	2.650	0	0.004
0	46.142	-54.431	2.650	1	0.799
0	46.059	-54.401	2.650	0	0.004
0	55.591	-43.036	2.650	1	0.800
0	55.555	-42.953	2.650	0	0.005
0	45.999	-54.347	2.650	1	0.800
0	45.916	-54.312	2.650	0	0.005
0	55.490	-42.905	2.650	1	0.800
0	55.436	-42.846	2.650	0	0.004
0	45.863	-54.252	2.650	1	0.800
0	45.773	-54.228	2.650	0	0.005
0	55.377	-42.786	2.650	1	0.800
0	55.317	-42.727	2.650	0	0.004
0	45.726	-54.163	2.650	1	0.799
0	45.648	-54.127	2.650	0	0.004
0	55.258	-42.673	2.650	1	0.800
0	55.210	-42.602	2.650	0	0.004
0	45.583	-54.074	2.650	1	0.800
0	45.517	-54.026	2.650	0	0.004
0	55.139	-42.560	2.650	1	0.799
0	55.091	-42.489	2.650	0	0.004
0	45.458	-53.972	2.650	1	0.799
0	45.381	-53.937	2.650	0	0.004
0	55.020	-42.447	2.650	1	0.800
0	54.972	-42.382	2.650	0	0.004
0	45.333	-53.865	2.650	1	0.800
0	45.250	-53.842	2.650	0	0.004
0	54.901	-42.340	2.650	1	0.800
0	54.847	-42.275	2.650	0	0.004
0	45.202	-53.770	2.650	1	0.799
0	45.131	-53.728	2.650	0	0.004
0	54.776	-42.227	2.650	1	0.799
0	54.716	-42.174	2.650	0	0.004
0	45.071	-53.669	2.650	1	0.799
0	45.012	-53.615	2.650	0	0.004
0	54.645	-42.126	2.650	1	0.800
0	54.591	-42.066	2.650	0	0.004
0	44.958	-53.550	2.650	1	0.799
0	44.875	-53.520	2.650	0	0.004
0	54.514	-42.037	2.650	1	0.800
0	54.466	-41.959	2.650	0	0.005
0	44.833	-53.443	2.650	1	0.799
0	44.768	-53.395	2.650	0	0.004
0	54.383	-41.930	2.650	1	0.799
0	54.329	-41.870	2.650	0	0.004
0	44.720	-53.324	2.650	1	0.800
0	44.643	-53.288	2.650	0	0.004
0	54.252	-41.834	2.650	1	0.800
0	54.193	-41.775	2.650	0	0.004
0	44.595	-53.217	2.650	1	0.800
0	44.536	-53.157	2.650	0	0.004
0	54.121	-41.739	2.650	1	0.799
0	54.050	-41.692	2.650	0	0.004
0	44.482	-53.092	2.650	1	0.799
0	44.417	-53.044	2.650	0	0.004
0	53.978	-41.650	2.650	1	0.800
0	53.919	-41.596	2.650	0	0.004
0	44.369	-52.979	2.650	1	0.800
0	44.316	-52.913	2.650	0	0.004
0	53.830	-41.573	2.650	1	0.799
0	53.782	-41.507	2.650	0	0.004
0	44.274	-52.842	2.650	1	0.800
0	44.197	-52.800	2.650	0	0.004
0	53.693	-41.483	2.650	1	0.800
0	53.633	-41.430	2.650	0	0.004
0	44.167	-52.711	2.650	1	0.799
0	44.090	-52.675	2.650	0	0.004
0	53.550	-41.400	2.650	1	0.800
0	53.485	-41.352	2.650	0	0.004
0	44.054	-52.586	2.650	1	0.799
0	43.994	-52.533	2.650	0	0.004
0	53.401	-41.323	2.650	1	0.800
0	53.336	-41.275	2.650	0	0.004
0	43.959	-52.449	2.650	1	0.799
0	43.887	-52.408	2.650	0	0.004
0	53.258	-41.245	2.650	1	0.800
0	53.181	-41.204	2.650	0	0.005
0	43.869	-52.306	2.650	1	0.799
0	43.792	-52.265	2.650	0	0.005
0	53.092	-41.180	2.650	1	0.799
0	53.003	-41.162	2.650	0	0.005
0	43.762	-52.176	2.650	1	0.800
0	43.709	-52.116	2.650	0	0.004
0	52.836	-41.233	2.650	1	0.799
0	52.741	-41.222	2.650	0	0.005
0	43.673	-52.033	2.650	1	0.799
0	43.608	-51.973	2.650	0	0.005
0	52.562	-41.305	2.650	1	0.799
0	52.467	-41.293	2.650	0	0.005
0	43.572	-51.890	2.650	1	0.800
0	43.506	-51.842	2.650	0	0.004
0	52.295	-41.370	2.650	1	0.799
0	52.181	-41.382	2.650	0	0.006
0	43.495	-51.735	2.650	1	0.800
0	43.435	-51.676	2.650	0	0.005
0	52.015	-41.448	2.650	1	0.799
0	51.914	-41.442	2.650	0	0.006
0	43.411	-51.575	2.650	1	0.799
0	43.340	-51.533	2.650	0	0.005
0	51.747	-41.513	2.650	1	0.800
0	51.646	-41.507	2.650	0	0.006
0	43.328	-51.420	2.650	1	0.800
0	43.262	-51.372	2.650	0	0.005
0	51.462	-41.602	2.650	1	0.800
0	51.366	-41.590	2.650	0	0.006
0	43.245	-51.271	2.650	1	0.800
0	43.191	-51.206	2.650	0	0.005
0	51.188	-41.668	2.650	1	0.799
0	51.081	-41.668	2.650	0	0.006
0	43.167	-51.105	2.650	1	0.800
0	43.114	-51.039	2.650	0	0.005
0	50.908	-41.751	2.650	1	0.799
0	50.813	-41.739	2.650	0	0.006
0	43.090	-50.938	2.650	1	0.799
0	43.042	-50.873	2.650	0	0.005
0	50.646	-41.811	2.650	1	0.799
0	50.545	-41.805	2.650	0	0.006
0	43.019	-50.777	2.650	1	0.799
0	42.965	-50.706	2.650	0	0.006
0	50.367	-41.882	2.650	1	0.800
0	50.260	-41.888	2.650	0	0.007
0	42.959	-50.587	2.650	1	0.800
0	42.900	-50.527	2.650	0	0.005
0	50.087	-41.965	2.650	1	0.800
0	49.986	-41.959	2.650	0	0.007
0	42.894	-50.408	2.650	1	0.799
0	42.840	-50.349	2.650	0	0.005
0	49.819	-42.031	2.650	1	0.800
0	49.706	-42.037	2.650	0	0.008
0	42.828	-50.236	2.650	1	0.800
0	42.786	-50.158	2.650	0	0.006
0	49.546	-42.108	2.650	1	0.799
0	49.433	-42.114	2.650	0	0.008
0	42.775	-50.045	2.650	1	0.800
0	42.733	-49.968	2.650	0	0.006
0	49.260	-42.185	2.650	1	0.800
0	49.153	-42.185	2.650	0	0.008
0	42.721	-49.855	2.650	1	0.799
0	42.679	-49.772	2.650	0	0.007
0	48.992	-42.251	2.650	1	0.800
0	48.891	-42.245	2.650	0	0.008
0	42.673	-49.653	2.650	1	0.799
0	42.638	-49.575	2.650	0	0.006
0	48.713	-42.334	2.650	1	0.799
0	48.606	-42.334	2.650	0	0.008
0	42.632	-49.450	2.650	1	0.799
0	42.584	-49.379	2.650	0	0.007
0	48.433	-42.412	2.650	1	0.800
0	48.332	-42.400	2.650	0	0.008
0	42.590	-49.242	2.650	1	0.799
0	42.560	-49.159	2.650	0	0.007
0	48.159	-42.483	2.650	1	0.799
0	48.052	-42.483	2.650	0	0.009
0	42.554	-49.034	2.650	1	0.799
0	42.531	-48.933	2.650	0	0.009
0	47.892	-42.548	2.650	1	0.800
0	47.790	-42.542	2.650	0	0.009
0	42.531	-48.808	2.650	1	0.800
0	42.513	-48.707	2.650	0	0.009
0	47.612	-42.626	2.650	1	0.800
0	47.505	-42.626	2.650	0	0.010
0	42.507	-48.582	2.650	1	0.800
0	42.483	-48.487	2.650	0	0.009
0	47.332	-42.703	2.650	1	0.799
0	47.231	-42.697	2.650	0	0.010
0	42.507	-48.332	2.650	1	0.799
0	42.471	-48.249	2.650	0	0.009
0	47.059	-42.775	2.650	1	0.800
0	46.957	-42.769	2.650	0	0.010
0	42.489	-48.094	2.650	1	0.799
0	42.453	-48.011	2.650	0	0.009
0	46.785	-42.852	2.650	1	0.800
0	46.684	-42.846	2.650	0	0.011
0	42.495	-47.838	2.650	1	0.800
0	42.465	-47.743	2.650	0	0.011
0	46.511	-42.923	2.650	1	0.799
0	46.404	-42.923	2.650	0	0.012
0	42.495	-47.576	2.650	1	0.800
0	42.483	-47.469	2.650	0	0.012
0	46.231	-42.995	2.650	1	0.800
0	46.124	-42.995	2.650	0	0.013
0	42.519	-47.297	2.650	1	0.799
0	42.495	-47.195	2.650	0	0.013
0	45.964	-43.066	2.650	1	0.799
0	45.863	-43.060	2.650	0	0.013
0	42.554	-46.999	2.650	1	0.801
0	42.542	-46.886	2.650	0	0.015
0	45.678	-43.149	2.650	1	0.800
0	45.583	-43.138	2.650	0	0.013
0	42.602	-46.690	2.650	1	0.800
0	42.590	-46.571	2.650	0	0.017
0	45.404	-43.227	2.650	1	0.798
0	45.303	-43.215	2.650	0	0.015
0	42.667	-46.356	2.650	1	0.800
0	42.679	-46.220	2.650	0	0.022
0	45.125	-43.298	2.650	1	0.798
0	45.030	-43.286	2.650	0	0.016
0	42.769	-45.982	2.650	1	0.800
0	42.775	-45.845	2.650	0	0.025
0	44.857	-43.364	2.650	1	0.800
0	44.756	-43.358	2.650	0	0.020
0	42.905	-45.565	2.650	1	0.800
0	42.911	-45.428	2.650	0	0.029
0	44.583	-43.441	2.650	1	0.799
0	44.476	-43.441	2.650	0	0.024
0	43.060	-45.125	2.650	1	0.800
0	43.126	-44.917	2.650	0	0.056
0	44.310	-43.506	2.650	1	0.801
0	44.209	-43.500	2.650	0	0.030
0	43.328	-44.554	2.650	1	0.796
0	43.447	-44.280	2.650	0	0.104
0	44.030	-43.590	2.650	1	0.803
0	43.929	-43.578	2.650	0	0.045
0	43.863	-43.661	2.650	1	0.847
