Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
1	0.051087	-0.055418	0	0.00	1.1040e-03
0	0.051087	-0.041686	0	350.00	8.3288e-01
1	0.051003	-0.041692	0	0.00	1.1040e-03
0	0.051003	-0.055424	0	350.00	8.3288e-01
1	0.050926	-0.055436	0	0.00	1.1040e-03
0	0.050926	-0.041721	0	350.00	8.3301e-01
1	0.050843	-0.041745	0	0.00	1.1040e-03
0	0.050843	-0.055436	0	350.00	8.3278e-01
1	0.050759	-0.055460	0	0.00	1.1040e-03
0	0.050759	-0.041775	0	350.00	8.3242e-01
1	0.050676	-0.041781	0	0.00	1.1040e-03
0	0.050676	-0.055454	0	350.00	8.3291e-01
1	0.050599	-0.055478	0	0.00	1.1040e-03
0	0.050599	-0.041817	0	350.00	8.3341e-01
1	0.050516	-0.041823	0	0.00	1.1040e-03
0	0.050516	-0.055478	0	350.00	8.3304e-01
1	0.050432	-0.055478	0	0.00	1.1040e-03
0	0.050432	-0.041864	0	350.00	8.3294e-01
1	0.050349	-0.041870	0	0.00	1.1040e-03
0	0.050349	-0.055478	0	350.00	8.3258e-01
1	0.050272	-0.055496	0	0.00	1.1040e-03
0	0.050272	-0.041906	0	350.00	8.3271e-01
1	0.050188	-0.041912	0	0.00	1.1040e-03
0	0.050188	-0.055484	0	350.00	8.3284e-01
1	0.050105	-0.055502	0	0.00	1.1040e-03
0	0.050105	-0.041947	0	350.00	8.3297e-01
1	0.050022	-0.041953	0	0.00	1.1040e-03
0	0.050022	-0.055490	0	350.00	8.3310e-01
1	0.049938	-0.055502	0	0.00	1.1040e-03
0	0.049944	-0.041995	0	350.00	8.3250e-01
1	0.049861	-0.042001	0	0.00	1.1040e-03
0	0.049861	-0.055496	0	350.00	8.3300e-01
1	0.049778	-0.055490	0	0.00	1.1040e-03
0	0.049778	-0.042049	0	350.00	8.3216e-01
1	0.049694	-0.042037	0	0.00	1.1040e-03
0	0.049694	-0.055490	0	350.00	8.3290e-01
1	0.049611	-0.055490	0	0.00	1.1040e-03
0	0.049611	-0.042084	0	350.00	8.3242e-01
1	0.049534	-0.042090	0	0.00	1.1040e-03
0	0.049534	-0.055484	0	350.00	8.3293e-01
1	0.049450	-0.055478	0	0.00	1.1040e-03
0	0.049450	-0.042126	0	350.00	8.3282e-01
1	0.049367	-0.042132	0	0.00	1.1040e-03
0	0.049367	-0.055472	0	350.00	8.3333e-01
1	0.049284	-0.055466	0	0.00	1.1040e-03
0	0.049284	-0.042180	0	350.00	8.3248e-01
1	0.049207	-0.042168	0	0.00	1.1040e-03
0	0.049207	-0.055436	0	350.00	8.3261e-01
1	0.049123	-0.055460	0	0.00	1.1040e-03
0	0.049123	-0.042203	0	350.00	8.3312e-01
1	0.049040	-0.042227	0	0.00	1.1040e-03
0	0.049040	-0.055418	0	350.00	8.3277e-01
1	0.048957	-0.055442	0	0.00	1.1040e-03
0	0.048957	-0.042251	0	350.00	8.3277e-01
1	0.048879	-0.042269	0	0.00	1.1040e-03
0	0.048879	-0.055406	0	350.00	8.3318e-01
1	0.048796	-0.055412	0	0.00	1.1040e-03
0	0.048796	-0.042299	0	350.00	8.3294e-01
1	0.048713	-0.042304	0	0.00	1.1040e-03
0	0.048713	-0.055383	0	350.00	8.3321e-01
1	0.048629	-0.055383	0	0.00	1.1040e-03
0	0.048629	-0.042340	0	350.00	8.3221e-01
1	0.048552	-0.042358	0	0.00	1.1040e-03
0	0.048552	-0.055353	0	350.00	8.3300e-01
1	0.048469	-0.055353	0	0.00	1.1040e-03
0	0.048469	-0.042400	0	350.00	8.3289e-01
1	0.048385	-0.042388	0	0.00	1.1040e-03
0	0.048385	-0.055323	0	350.00	8.3303e-01
1	0.048302	-0.055305	0	0.00	1.1040e-03
0	0.048302	-0.042435	0	350.00	8.3268e-01
1	0.048225	-0.042441	0	0.00	1.1040e-03
0	0.048225	-0.055287	0	350.00	8.3243e-01
1	0.048141	-0.055270	0	0.00	1.1040e-03
0	0.048141	-0.042477	0	350.00	8.3285e-01
1	0.048058	-0.042483	0	0.00	1.1040e-03
0	0.048058	-0.055240	0	350.00	8.3312e-01
1	0.047975	-0.055222	0	0.00	1.1040e-03
0	0.047975	-0.042513	0	350.00	8.3263e-01
1	0.047898	-0.042537	0	0.00	1.1040e-03
0	0.047898	-0.055192	0	350.00	8.3305e-01
1	0.047814	-0.055180	0	0.00	1.1040e-03
0	0.047814	-0.042572	0	350.00	8.3254e-01
1	0.047731	-0.042560	0	0.00	1.1040e-03
0	0.047731	-0.055139	0	350.00	8.3322e-01
1	0.047648	-0.055133	0	0.00	1.1040e-03
0	0.047648	-0.042602	0	350.00	8.3272e-01
1	0.047570	-0.042620	0	0.00	1.1040e-03
0	0.047564	-0.055085	0	350.00	8.3368e-01
1	0.047487	-0.055079	0	0.00	1.1040e-03
0	0.047487	-0.042644	0	350.00	8.3303e-01
1	0.047404	-0.042667	0	0.00	1.1040e-03
0	0.047404	-0.055026	0	350.00	8.3321e-01
1	0.047320	-0.055014	0	0.00	1.1040e-03
0	0.047320	-0.042691	0	350.00	8.3215e-01
1	0.047243	-0.042709	0	0.00	1.1040e-03
0	0.047237	-0.054972	0	350.00	8.3353e-01
1	0.047160	-0.054948	0	0.00	1.1040e-03
0	0.047160	-0.042739	0	350.00	8.3261e-01
1	0.047076	-0.042745	0	0.00	1.1040e-03
0	0.047076	-0.054895	0	350.00	8.3264e-01
1	0.046993	-0.054883	0	0.00	1.1040e-03
0	0.046993	-0.042775	0	350.00	8.3253e-01
1	0.046910	-0.042798	0	0.00	1.1040e-03
0	0.046910	-0.054835	0	350.00	8.3312e-01
1	0.046832	-0.054800	0	0.00	1.1040e-03
0	0.046832	-0.042828	0	350.00	8.3274e-01
1	0.046749	-0.042834	0	0.00	1.1040e-03
0	0.046749	-0.054746	0	350.00	8.3277e-01
1	0.046666	-0.054734	0	0.00	1.1040e-03
0	0.046666	-0.042882	0	350.00	8.3280e-01
1	0.046583	-0.042870	0	0.00	1.1040e-03
0	0.046583	-0.054663	0	350.00	8.3283e-01
1	0.046505	-0.054657	0	0.00	1.1040e-03
0	0.046505	-0.042905	0	350.00	8.3271e-01
1	0.046422	-0.042929	0	0.00	1.1040e-03
0	0.046422	-0.054585	0	350.00	8.3305e-01
1	0.046339	-0.054561	0	0.00	1.1040e-03
0	0.046339	-0.042965	0	350.00	8.3309e-01
1	0.046255	-0.042959	0	0.00	1.1040e-03
0	0.046255	-0.054490	0	350.00	8.3269e-01
1	0.046178	-0.054466	0	0.00	1.1040e-03
0	0.046178	-0.042995	0	350.00	8.3272e-01
1	0.046095	-0.043019	0	0.00	1.1040e-03
0	0.046095	-0.054389	0	350.00	8.3263e-01
1	0.046011	-0.054377	0	0.00	1.1040e-03
0	0.046011	-0.043036	0	350.00	8.3338e-01
1	0.045928	-0.043060	0	0.00	1.1040e-03
0	0.045928	-0.054294	0	350.00	8.3286e-01
1	0.045851	-0.054264	0	0.00	1.1040e-03
0	0.045851	-0.043096	0	350.00	8.3245e-01
1	0.045767	-0.043090	0	0.00	1.1040e-03
0	0.045767	-0.054187	0	350.00	8.3309e-01
1	0.045684	-0.054151	0	0.00	1.1040e-03
0	0.045684	-0.043143	0	350.00	8.3239e-01
1	0.045601	-0.043132	0	0.00	1.1040e-03
0	0.045601	-0.054068	0	350.00	8.3304e-01
1	0.045517	-0.054038	0	0.00	1.1040e-03
0	0.045523	-0.043185	0	350.00	8.3278e-01
1	0.045440	-0.043179	0	0.00	1.1040e-03
0	0.045440	-0.053949	0	350.00	8.3252e-01
1	0.045357	-0.053913	0	0.00	1.1040e-03
0	0.045357	-0.043221	0	350.00	8.3272e-01
1	0.045274	-0.043227	0	0.00	1.1040e-03
0	0.045274	-0.053824	0	350.00	8.3309e-01
1	0.045190	-0.053776	0	0.00	1.1040e-03
0	0.045190	-0.043268	0	350.00	8.3236e-01
1	0.045113	-0.043274	0	0.00	1.1040e-03
0	0.045113	-0.053693	0	350.00	8.3321e-01
1	0.045030	-0.053633	0	0.00	1.1040e-03
0	0.045030	-0.043304	0	350.00	8.3246e-01
1	0.044946	-0.043322	0	0.00	1.1040e-03
0	0.044946	-0.053544	0	350.00	8.3350e-01
1	0.044863	-0.053490	0	0.00	1.1040e-03
0	0.044863	-0.043364	0	350.00	8.3226e-01
1	0.044786	-0.043352	0	0.00	1.1040e-03
0	0.044786	-0.053366	0	350.00	8.3282e-01
1	0.044702	-0.053348	0	0.00	1.1040e-03
0	0.044702	-0.043387	0	350.00	8.3336e-01
1	0.044619	-0.043411	0	0.00	1.1040e-03
0	0.044619	-0.053223	0	350.00	8.3262e-01
1	0.044536	-0.053157	0	0.00	1.1040e-03
0	0.044536	-0.043441	0	350.00	8.3302e-01
1	0.044458	-0.043447	0	0.00	1.1040e-03
0	0.044458	-0.053038	0	350.00	8.3259e-01
1	0.044375	-0.052997	0	0.00	1.1040e-03
0	0.044375	-0.043489	0	350.00	8.3229e-01
1	0.044292	-0.043495	0	0.00	1.1040e-03
0	0.044292	-0.052872	0	350.00	8.3308e-01
1	0.044208	-0.052788	0	0.00	1.1040e-03
0	0.044208	-0.043536	0	350.00	8.3264e-01
1	0.044131	-0.043530	0	0.00	1.1040e-03
0	0.044131	-0.052640	0	350.00	8.3237e-01
1	0.044048	-0.052616	0	0.00	1.1040e-03
0	0.044048	-0.043584	0	350.00	8.3261e-01
1	0.043965	-0.043572	0	0.00	1.1040e-03
0	0.043965	-0.052431	0	350.00	8.3329e-01
1	0.043881	-0.052396	0	0.00	1.1040e-03
0	0.043881	-0.043667	0	350.00	8.3225e-01
1	0.043804	-0.043703	0	0.00	1.1040e-03
0	0.043804	-0.052199	0	350.00	8.3300e-01
1	0.043721	-0.052158	0	0.00	1.1040e-03
0	0.043721	-0.043905	0	350.00	8.3259e-01
1	0.043637	-0.043953	0	0.00	1.1040e-03
0	0.043637	-0.051944	0	350.00	8.3238e-01
1	0.043554	-0.051908	0	0.00	1.1040e-03
0	0.043554	-0.044161	0	350.00	8.3408e-01
1	0.043477	-0.044226	0	0.00	1.1040e-03
0	0.043477	-0.051682	0	350.00	8.3281e-01
1	0.043393	-0.051610	0	0.00	1.1040e-03
0	0.043393	-0.044458	0	350.00	8.3239e-01
1	0.043310	-0.044518	0	0.00	1.1040e-03
0	0.043310	-0.051378	0	350.00	8.3338e-01
1	0.043227	-0.051295	0	0.00	1.1040e-03
0	0.043227	-0.044768	0	350.00	8.3170e-01
1	0.043149	-0.044863	0	0.00	1.1040e-03
0	0.043143	-0.051045	0	350.00	8.3361e-01
1	0.043066	-0.050938	0	0.00	1.1040e-03
0	0.043066	-0.045143	0	350.00	8.3266e-01
1	0.042983	-0.045280	0	0.00	1.1520e-03
0	0.042983	-0.050652	0	350.00	8.3223e-01
1	0.042900	-0.050516	0	0.00	1.1040e-03
0	0.042900	-0.045547	0	350.00	8.3472e-01
1	0.042822	-0.045726	0	0.00	1.1040e-03
0	0.042816	-0.050170	0	350.00	8.3047e-01
1	0.042739	-0.049956	0	0.00	1.1520e-03
0	0.042739	-0.046095	0	350.00	8.3367e-01
1	0.042656	-0.046356	0	0.00	1.1520e-03
0	0.042656	-0.049558	0	350.00	8.3362e-01
1	0.042572	-0.049189	0	0.00	1.2000e-03
0	0.042572	-0.046868	0	350.00	8.3351e-01
1	0.042489	-0.047558	0	0.00	1.2480e-03
0	0.042489	-0.048338	0	350.00	8.3275e-01
1	0.000000	0.000000	0	0.00	2.2158e+01
