Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
1	0.052776	-0.041210	0	0.00	1.1500e-03
0	0.057328	-0.046630	0	350.00	7.9979e-01
1	0.057346	-0.046529	0	0.00	1.1500e-03
0	0.052884	-0.041210	0	350.00	8.0038e-01
1	0.052955	-0.041168	0	0.00	1.1500e-03
0	0.057257	-0.046297	0	350.00	7.9930e-01
1	0.057269	-0.046178	0	0.00	1.1500e-03
0	0.053080	-0.041192	0	350.00	7.9903e-01
1	0.053205	-0.041210	0	0.00	1.1500e-03
0	0.057162	-0.045922	0	350.00	7.9912e-01
1	0.057162	-0.045803	0	0.00	1.1500e-03
0	0.053443	-0.041364	0	350.00	7.9870e-01
1	0.053568	-0.041388	0	0.00	1.1500e-03
0	0.057037	-0.045523	0	350.00	7.9963e-01
1	0.057019	-0.045375	0	0.00	1.1500e-03
0	0.053842	-0.041585	0	350.00	8.0093e-01
1	0.054002	-0.041656	0	0.00	1.1500e-03
0	0.056852	-0.045053	0	350.00	7.9902e-01
1	0.056781	-0.044833	0	0.00	1.2000e-03
0	0.054306	-0.041882	0	350.00	7.9830e-01
1	0.054538	-0.042037	0	0.00	1.2000e-03
0	0.056584	-0.044476	0	350.00	8.0111e-01
1	0.056412	-0.044143	0	0.00	1.2250e-03
0	0.054930	-0.042376	0	350.00	8.0210e-01
1	0.055454	-0.042870	0	0.00	1.3250e-03
0	0.055912	-0.043417	0	350.00	7.9314e-01
1	0.000000	0.000000	0	0.00	3.5499e+01
