Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	197.815	27.211	2.550	1	0.781
0	197.684	27.175	2.550	0	0.123
0	207.430	22.421	2.550	1	0.780
0	207.442	22.314	2.550	0	0.098
0	197.547	27.139	2.550	1	0.781
0	197.416	27.104	2.550	0	0.123
0	207.436	22.219	2.550	1	0.781
0	207.460	22.106	2.550	0	0.105
0	197.297	27.062	2.550	1	0.781
0	197.155	27.032	2.550	0	0.129
0	207.448	22.010	2.550	1	0.781
0	207.454	21.909	2.550	0	0.092
0	197.012	27.002	2.550	1	0.781
0	196.893	26.961	2.550	0	0.114
0	207.442	21.814	2.550	1	0.781
0	207.448	21.713	2.550	0	0.090
0	196.750	26.931	2.550	1	0.781
0	196.631	26.889	2.550	0	0.114
0	207.442	21.612	2.550	1	0.781
0	207.442	21.511	2.550	0	0.092
0	196.494	26.854	2.550	1	0.781
0	196.363	26.818	2.550	0	0.120
0	207.430	21.415	2.550	1	0.781
0	207.430	21.320	2.550	0	0.086
0	196.232	26.782	2.550	1	0.781
0	196.084	26.753	2.550	0	0.137
0	207.424	21.219	2.550	1	0.781
0	207.406	21.130	2.550	0	0.082
0	195.953	26.717	2.550	1	0.781
0	195.834	26.675	2.550	0	0.114
0	207.406	21.029	2.550	1	0.781
0	207.401	20.933	2.550	0	0.088
0	195.709	26.634	2.550	1	0.781
0	195.560	26.604	2.550	0	0.134
0	207.371	20.844	2.550	1	0.781
0	207.365	20.749	2.550	0	0.086
0	195.435	26.568	2.550	1	0.781
0	195.304	26.532	2.550	0	0.120
0	207.329	20.666	2.550	1	0.781
0	207.335	20.565	2.550	0	0.092
0	195.167	26.497	2.550	1	0.781
0	195.036	26.461	2.550	0	0.120
0	207.305	20.481	2.550	1	0.781
0	207.299	20.380	2.550	0	0.092
0	194.911	26.425	2.550	1	0.781
0	194.763	26.396	2.550	0	0.134
0	207.264	20.297	2.550	1	0.781
0	207.258	20.202	2.550	0	0.086
0	194.632	26.360	2.550	1	0.781
0	194.501	26.324	2.550	0	0.123
0	207.216	20.118	2.550	1	0.781
0	207.222	20.017	2.550	0	0.092
0	194.358	26.288	2.550	1	0.782
0	194.239	26.247	2.550	0	0.114
0	207.180	19.934	2.550	1	0.781
0	207.157	19.851	2.550	0	0.078
0	194.114	26.211	2.550	1	0.781
0	194.007	26.164	2.550	0	0.104
0	207.115	19.767	2.550	1	0.781
0	207.115	19.666	2.550	0	0.092
0	193.959	26.086	2.550	1	0.781
0	193.906	26.009	2.550	0	0.085
0	207.073	19.589	2.550	1	0.781
0	207.044	19.500	2.550	0	0.085
0	193.858	25.937	2.550	1	0.781
0	193.811	25.860	2.550	0	0.082
0	207.014	19.416	2.550	1	0.781
0	206.984	19.333	2.550	0	0.080
0	193.757	25.783	2.550	1	0.781
0	193.710	25.705	2.550	0	0.082
0	206.954	19.244	2.550	1	0.781
0	206.919	19.160	2.550	0	0.082
0	193.668	25.628	2.550	1	0.781
0	193.608	25.557	2.550	0	0.086
0	206.883	19.083	2.550	1	0.781
0	206.859	18.994	2.550	0	0.084
0	193.585	25.467	2.550	1	0.781
0	193.525	25.396	2.550	0	0.084
0	206.817	18.910	2.550	1	0.781
0	206.776	18.833	2.550	0	0.080
0	193.507	25.307	2.550	1	0.781
0	193.436	25.235	2.550	0	0.091
0	206.734	18.750	2.550	1	0.781
0	206.710	18.667	2.550	0	0.078
0	193.418	25.146	2.550	1	0.781
0	193.365	25.069	2.550	0	0.085
0	206.663	18.589	2.550	1	0.781
0	206.621	18.506	2.550	0	0.084
0	193.341	24.985	2.550	1	0.781
0	193.293	24.908	2.550	0	0.082
0	206.579	18.429	2.550	1	0.781
0	206.538	18.345	2.550	0	0.084
0	193.263	24.825	2.550	1	0.781
0	193.216	24.747	2.550	0	0.084
0	206.484	18.274	2.550	1	0.781
0	206.454	18.191	2.550	0	0.080
0	193.198	24.652	2.550	1	0.781
0	193.150	24.575	2.550	0	0.082
0	206.395	18.119	2.550	1	0.781
0	206.359	18.030	2.550	0	0.087
0	193.132	24.486	2.550	1	0.781
0	193.091	24.408	2.550	0	0.080
0	206.306	17.959	2.550	1	0.781
0	206.258	17.881	2.550	0	0.082
0	193.067	24.319	2.550	1	0.781
0	193.037	24.230	2.550	0	0.085
0	206.193	17.816	2.550	1	0.781
0	206.169	17.726	2.550	0	0.084
0	193.007	24.147	2.550	1	0.781
0	192.984	24.057	2.550	0	0.084
0	206.103	17.655	2.550	1	0.781
0	206.050	17.584	2.550	0	0.081
0	192.960	23.968	2.550	1	0.781
0	192.930	23.879	2.550	0	0.085
0	205.984	17.512	2.550	1	0.781
0	205.955	17.429	2.550	0	0.080
0	192.912	23.790	2.550	1	0.781
0	192.877	23.706	2.550	0	0.082
0	205.883	17.364	2.550	1	0.781
0	205.830	17.292	2.550	0	0.081
0	192.871	23.611	2.550	1	0.781
0	192.835	23.528	2.550	0	0.082
0	205.752	17.227	2.550	1	0.781
0	205.723	17.137	2.550	0	0.085
0	192.835	23.427	2.550	1	0.781
0	192.799	23.343	2.550	0	0.082
0	205.645	17.078	2.550	1	0.780
0	205.604	17.001	2.550	0	0.081
0	192.799	23.242	2.550	1	0.781
0	192.764	23.159	2.550	0	0.082
0	205.514	16.941	2.550	1	0.781
0	205.473	16.864	2.550	0	0.080
0	192.769	23.058	2.550	1	0.781
0	192.734	22.974	2.550	0	0.082
0	205.383	16.804	2.550	1	0.781
0	205.342	16.727	2.550	0	0.080
0	192.740	22.873	2.550	1	0.781
0	192.710	22.784	2.550	0	0.085
0	205.259	16.667	2.550	1	0.781
0	205.211	16.590	2.550	0	0.084
0	192.710	22.683	2.550	1	0.781
0	192.698	22.594	2.550	0	0.082
0	205.110	16.536	2.550	1	0.781
0	205.074	16.459	2.550	0	0.077
0	192.704	22.486	2.550	1	0.781
0	192.662	22.409	2.550	0	0.080
0	204.967	16.406	2.550	1	0.781
0	204.925	16.328	2.550	0	0.080
0	192.692	22.290	2.550	1	0.781
0	192.656	22.213	2.550	0	0.077
0	204.818	16.281	2.550	1	0.781
0	204.777	16.203	2.550	0	0.080
0	192.680	22.100	2.550	1	0.781
0	192.656	22.010	2.550	0	0.084
0	204.669	16.150	2.550	1	0.781
0	204.616	16.078	2.550	0	0.081
0	192.668	21.903	2.550	1	0.781
0	192.650	21.814	2.550	0	0.084
0	204.515	16.025	2.550	1	0.781
0	204.449	15.959	2.550	0	0.084
0	192.680	21.701	2.550	1	0.781
0	192.662	21.606	2.550	0	0.088
0	204.354	15.906	2.550	1	0.781
0	204.295	15.834	2.550	0	0.086
0	192.692	21.493	2.550	1	0.781
0	192.662	21.409	2.550	0	0.082
0	204.188	15.787	2.550	1	0.781
0	204.128	15.715	2.550	0	0.086
0	192.704	21.285	2.550	1	0.781
0	192.680	21.195	2.550	0	0.086
0	204.015	15.668	2.550	1	0.781
0	203.944	15.602	2.550	0	0.090
0	192.722	21.076	2.550	1	0.781
0	192.716	20.981	2.550	0	0.086
0	203.831	15.561	2.550	1	0.781
0	203.765	15.489	2.550	0	0.090
0	192.746	20.868	2.550	1	0.781
0	192.758	20.761	2.550	0	0.098
0	203.640	15.454	2.550	1	0.781
0	203.563	15.388	2.550	0	0.094
0	192.787	20.648	2.550	1	0.781
0	192.787	20.547	2.550	0	0.092
0	203.444	15.346	2.550	1	0.781
0	203.366	15.287	2.550	0	0.090
0	192.823	20.428	2.550	1	0.781
0	192.805	20.338	2.550	0	0.086
0	203.230	15.251	2.550	1	0.781
0	203.170	15.180	2.550	0	0.086
0	192.883	20.196	2.550	1	0.780
0	192.865	20.106	2.550	0	0.084
0	203.015	15.156	2.550	1	0.780
0	202.956	15.085	2.550	0	0.086
0	192.936	19.970	2.550	1	0.781
0	192.936	19.868	2.550	0	0.094
0	202.807	15.055	2.550	1	0.781
0	202.706	15.007	2.550	0	0.101
0	193.002	19.738	2.550	1	0.781
0	193.007	19.636	2.550	0	0.094
0	202.569	14.972	2.550	1	0.780
0	202.480	14.912	2.550	0	0.099
0	193.079	19.500	2.550	1	0.781
0	193.079	19.398	2.550	0	0.096
0	202.319	14.894	2.550	1	0.780
0	202.248	14.829	2.550	0	0.090
0	193.168	19.256	2.550	1	0.781
0	193.168	19.154	2.550	0	0.096
0	202.063	14.817	2.550	1	0.781
0	201.992	14.751	2.550	0	0.090
0	193.281	19.000	2.550	1	0.781
0	193.287	18.899	2.550	0	0.094
0	201.814	14.740	2.550	1	0.781
0	201.724	14.686	2.550	0	0.099
0	193.400	18.744	2.550	1	0.781
0	193.406	18.637	2.550	0	0.099
0	201.528	14.680	2.550	1	0.781
0	201.427	14.626	2.550	0	0.106
0	193.519	18.482	2.550	1	0.782
0	193.543	18.375	2.550	0	0.104
0	201.236	14.621	2.550	1	0.781
0	201.123	14.573	2.550	0	0.116
0	193.674	18.208	2.550	1	0.781
0	193.716	18.083	2.550	0	0.122
0	200.909	14.579	2.550	1	0.781
0	200.778	14.543	2.550	0	0.126
0	193.841	17.929	2.550	1	0.781
0	193.894	17.798	2.550	0	0.134
0	200.564	14.543	2.550	1	0.781
0	200.427	14.513	2.550	0	0.130
0	194.055	17.619	2.550	1	0.781
0	194.108	17.494	2.550	0	0.126
0	200.177	14.537	2.550	1	0.781
0	200.034	14.507	2.550	0	0.132
0	194.305	17.298	2.550	1	0.781
0	194.370	17.167	2.550	0	0.133
0	199.761	14.537	2.550	1	0.781
0	199.600	14.513	2.550	0	0.150
0	194.596	16.959	2.550	1	0.781
0	194.691	16.810	2.550	0	0.160
0	199.273	14.573	2.550	1	0.781
0	199.065	14.573	2.550	0	0.189
0	194.953	16.578	2.550	1	0.781
0	195.102	16.412	2.550	0	0.202
0	198.684	14.662	2.550	1	0.780
0	198.422	14.686	2.550	0	0.238
0	195.471	16.126	2.550	1	0.782
0	195.745	15.894	2.550	0	0.318
0	197.857	14.865	2.550	1	0.783
0	196.952	15.204	2.550	0	0.759
0	196.702	15.329	2.550	1	0.776
