Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	207.055	24.295	2.700	0	0.090
0	193.573	25.479	2.700	1	0.781
0	193.537	25.390	2.700	0	0.087
0	207.091	24.206	2.700	1	0.781
0	207.115	24.111	2.700	0	0.089
0	193.483	25.307	2.700	1	0.781
0	193.442	25.218	2.700	0	0.089
0	207.151	24.016	2.700	1	0.781
0	207.168	23.926	2.700	0	0.082
0	193.400	25.128	2.700	1	0.781
0	193.353	25.045	2.700	0	0.087
0	207.186	23.831	2.700	1	0.781
0	207.234	23.742	2.700	0	0.092
0	193.323	24.956	2.700	1	0.781
0	193.275	24.872	2.700	0	0.087
0	207.240	23.647	2.700	1	0.781
0	207.270	23.557	2.700	0	0.085
0	193.251	24.783	2.700	1	0.781
0	193.192	24.694	2.700	0	0.097
0	207.270	23.462	2.700	1	0.781
0	207.317	23.367	2.700	0	0.096
0	193.180	24.605	2.700	1	0.781
0	193.132	24.521	2.700	0	0.087
0	207.323	23.278	2.700	1	0.781
0	207.335	23.189	2.700	0	0.082
0	193.109	24.432	2.700	1	0.781
0	193.073	24.343	2.700	0	0.087
0	207.353	23.093	2.700	1	0.781
0	207.371	23.004	2.700	0	0.082
0	193.043	24.260	2.700	1	0.781
0	193.019	24.170	2.700	0	0.084
0	207.371	22.915	2.700	1	0.781
0	207.401	22.820	2.700	0	0.090
0	192.990	24.081	2.700	1	0.781
0	192.966	23.992	2.700	0	0.084
0	207.406	22.730	2.700	1	0.781
0	207.412	22.635	2.700	0	0.086
0	192.948	23.903	2.700	1	0.781
0	192.906	23.819	2.700	0	0.084
0	207.418	22.546	2.700	1	0.781
0	207.436	22.457	2.700	0	0.082
0	192.900	23.724	2.700	1	0.780
0	192.859	23.641	2.700	0	0.084
0	207.430	22.367	2.700	1	0.781
0	207.448	22.272	2.700	0	0.088
0	192.847	23.552	2.700	1	0.781
0	192.829	23.462	2.700	0	0.082
0	207.430	22.183	2.700	1	0.781
0	207.460	22.088	2.700	0	0.090
0	192.823	23.373	2.700	1	0.781
0	192.775	23.284	2.700	0	0.092
0	207.448	21.999	2.700	1	0.781
0	207.448	21.909	2.700	0	0.081
0	192.775	23.195	2.700	1	0.781
0	192.758	23.105	2.700	0	0.082
0	207.436	21.820	2.700	1	0.781
0	207.460	21.731	2.700	0	0.084
0	192.746	23.016	2.700	1	0.781
0	192.734	22.927	2.700	0	0.082
0	207.442	21.642	2.700	1	0.781
0	207.442	21.546	2.700	0	0.086
0	192.728	22.838	2.700	1	0.781
0	192.704	22.748	2.700	0	0.084
0	207.436	21.457	2.700	1	0.781
0	207.430	21.368	2.700	0	0.081
0	192.698	22.659	2.700	1	0.781
0	192.692	22.570	2.700	0	0.081
0	207.406	21.279	2.700	1	0.781
0	207.430	21.189	2.700	0	0.084
0	192.692	22.475	2.700	1	0.781
0	192.668	22.391	2.700	0	0.078
0	207.395	21.100	2.700	1	0.781
0	207.401	21.011	2.700	0	0.081
0	192.686	22.296	2.700	1	0.781
0	192.656	22.207	2.700	0	0.085
0	207.365	20.922	2.700	1	0.781
0	207.383	20.832	2.700	0	0.082
0	192.674	22.118	2.700	1	0.781
0	192.656	22.028	2.700	0	0.082
0	207.353	20.743	2.700	1	0.781
0	207.341	20.654	2.700	0	0.082
0	192.662	21.939	2.700	1	0.781
0	192.662	21.844	2.700	0	0.086
0	207.317	20.565	2.700	1	0.781
0	207.317	20.475	2.700	0	0.081
0	192.680	21.755	2.700	1	0.781
0	192.650	21.665	2.700	0	0.085
0	207.293	20.386	2.700	1	0.781
0	207.287	20.297	2.700	0	0.083
0	192.674	21.576	2.700	1	0.781
0	192.662	21.487	2.700	0	0.083
0	207.240	20.208	2.700	1	0.781
0	207.234	20.118	2.700	0	0.081
0	192.686	21.392	2.700	1	0.781
0	192.680	21.302	2.700	0	0.081
0	207.210	20.029	2.700	1	0.781
0	207.186	19.940	2.700	0	0.084
0	192.698	21.207	2.700	1	0.781
0	192.704	21.118	2.700	0	0.081
0	207.157	19.857	2.700	1	0.781
0	207.133	19.767	2.700	0	0.084
0	192.716	21.029	2.700	1	0.781
0	192.728	20.933	2.700	0	0.087
0	207.085	19.678	2.700	1	0.781
0	207.091	19.589	2.700	0	0.081
0	192.758	20.844	2.700	1	0.781
0	192.746	20.755	2.700	0	0.082
0	207.038	19.505	2.700	1	0.781
0	207.014	19.416	2.700	0	0.084
0	192.781	20.660	2.700	1	0.781
0	192.775	20.571	2.700	0	0.081
0	206.966	19.327	2.700	1	0.781
0	206.960	19.238	2.700	0	0.081
0	192.817	20.475	2.700	1	0.781
0	192.811	20.386	2.700	0	0.081
0	206.907	19.154	2.700	1	0.781
0	206.883	19.065	2.700	0	0.084
0	192.859	20.291	2.700	1	0.781
0	192.859	20.202	2.700	0	0.081
0	206.835	18.976	2.700	1	0.780
0	206.806	18.887	2.700	0	0.085
0	192.906	20.106	2.700	1	0.781
0	192.894	20.017	2.700	0	0.082
0	206.746	18.803	2.700	1	0.781
0	206.734	18.714	2.700	0	0.082
0	192.948	19.922	2.700	1	0.781
0	192.954	19.827	2.700	0	0.086
0	206.657	18.631	2.700	1	0.781
0	206.651	18.542	2.700	0	0.081
0	192.996	19.738	2.700	1	0.781
0	193.019	19.642	2.700	0	0.089
0	206.579	18.458	2.700	1	0.781
0	206.556	18.369	2.700	0	0.084
0	193.055	19.547	2.700	1	0.781
0	193.085	19.458	2.700	0	0.085
0	206.490	18.286	2.700	1	0.781
0	206.466	18.197	2.700	0	0.086
0	193.132	19.363	2.700	1	0.781
0	193.121	19.273	2.700	0	0.083
0	206.377	18.113	2.700	1	0.781
0	206.359	18.024	2.700	0	0.082
0	193.192	19.172	2.700	1	0.781
0	193.222	19.083	2.700	0	0.085
0	206.270	17.941	2.700	1	0.781
0	206.252	17.851	2.700	0	0.082
0	193.269	18.988	2.700	1	0.781
0	193.305	18.893	2.700	0	0.092
0	206.163	17.768	2.700	1	0.781
0	206.133	17.679	2.700	0	0.085
0	193.359	18.797	2.700	1	0.781
0	193.376	18.708	2.700	0	0.084
0	206.056	17.596	2.700	1	0.781
0	206.014	17.512	2.700	0	0.086
0	193.454	18.607	2.700	1	0.781
0	193.483	18.518	2.700	0	0.085
0	205.919	17.429	2.700	1	0.781
0	205.877	17.340	2.700	0	0.089
0	193.555	18.417	2.700	1	0.781
0	193.579	18.327	2.700	0	0.084
0	205.794	17.256	2.700	1	0.781
0	205.746	17.173	2.700	0	0.089
0	193.668	18.226	2.700	1	0.781
0	193.686	18.137	2.700	0	0.082
0	205.657	17.090	2.700	1	0.781
0	205.610	17.001	2.700	0	0.094
0	193.775	18.036	2.700	1	0.781
0	193.793	17.947	2.700	0	0.084
0	205.497	16.923	2.700	1	0.781
0	205.443	16.834	2.700	0	0.094
0	193.900	17.845	2.700	1	0.781
0	193.912	17.756	2.700	0	0.083
0	205.342	16.757	2.700	1	0.781
0	205.276	16.667	2.700	0	0.100
0	194.025	17.655	2.700	1	0.780
0	194.061	17.560	2.700	0	0.094
0	205.163	16.590	2.700	1	0.780
0	205.116	16.501	2.700	0	0.092
0	194.174	17.459	2.700	1	0.781
0	194.197	17.369	2.700	0	0.086
0	204.985	16.423	2.700	1	0.781
0	204.949	16.334	2.700	0	0.089
0	194.317	17.268	2.700	1	0.782
0	194.364	17.173	2.700	0	0.099
0	204.806	16.257	2.700	1	0.781
0	204.741	16.174	2.700	0	0.098
0	194.489	17.072	2.700	1	0.781
0	194.525	16.977	2.700	0	0.094
0	204.604	16.096	2.700	1	0.781
0	204.550	16.007	2.700	0	0.099
0	194.668	16.876	2.700	1	0.781
0	194.703	16.780	2.700	0	0.094
0	204.372	15.936	2.700	1	0.781
0	204.324	15.846	2.700	0	0.094
0	194.864	16.673	2.700	1	0.780
0	194.906	16.584	2.700	0	0.091
0	204.140	15.775	2.700	1	0.780
0	204.080	15.686	2.700	0	0.099
0	195.066	16.477	2.700	1	0.781
0	195.132	16.382	2.700	0	0.107
0	203.902	15.614	2.700	1	0.780
0	203.825	15.531	2.700	0	0.105
0	195.292	16.275	2.700	1	0.781
0	195.364	16.179	2.700	0	0.110
0	203.640	15.454	2.700	1	0.781
0	203.551	15.370	2.700	0	0.116
0	195.548	16.072	2.700	1	0.780
0	195.625	15.977	2.700	0	0.114
0	203.331	15.299	2.700	1	0.780
0	203.230	15.222	2.700	0	0.118
0	195.822	15.870	2.700	1	0.780
0	195.917	15.769	2.700	0	0.129
0	202.992	15.150	2.700	1	0.781
0	202.896	15.067	2.700	0	0.115
0	196.137	15.662	2.700	1	0.781
0	196.244	15.561	2.700	0	0.136
0	202.629	15.001	2.700	1	0.781
0	202.504	14.924	2.700	0	0.133
0	196.518	15.448	2.700	1	0.780
0	196.625	15.346	2.700	0	0.133
0	202.206	14.859	2.700	1	0.781
0	202.052	14.781	2.700	0	0.157
0	196.940	15.227	2.700	1	0.780
0	197.095	15.120	2.700	0	0.170
0	201.695	14.722	2.700	1	0.782
0	201.504	14.644	2.700	0	0.186
0	197.470	15.001	2.700	1	0.781
0	197.720	14.888	2.700	0	0.243
0	201.034	14.597	2.700	1	0.783
0	200.677	14.537	2.700	0	0.314
0	198.267	14.751	2.700	1	0.781
0	199.017	14.591	2.700	0	0.614
0	199.713	14.531	2.700	1	0.787
