Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	196.256	26.794	2.500	0	0.078
0	195.685	15.965	2.500	1	0.749
0	195.596	15.989	2.500	0	0.082
0	196.161	26.753	2.500	1	0.750
0	196.072	26.764	2.500	0	0.080
0	195.512	16.090	2.500	1	0.750
0	195.423	16.120	2.500	0	0.084
0	195.977	26.711	2.500	1	0.750
0	195.887	26.705	2.500	0	0.080
0	195.340	16.227	2.500	1	0.749
0	195.251	16.269	2.500	0	0.088
0	195.798	26.657	2.500	1	0.750
0	195.703	26.645	2.500	0	0.083
0	195.167	16.370	2.500	1	0.750
0	195.078	16.406	2.500	0	0.087
0	195.614	26.610	2.500	1	0.750
0	195.524	26.592	2.500	0	0.079
0	194.995	16.542	2.500	1	0.750
0	194.906	16.572	2.500	0	0.084
0	195.429	26.544	2.500	1	0.749
0	195.340	26.562	2.500	0	0.079
0	194.822	16.709	2.500	1	0.750
0	194.733	16.745	2.500	0	0.085
0	195.245	26.515	2.500	1	0.750
0	195.155	26.497	2.500	0	0.079
0	194.656	16.899	2.500	1	0.749
0	194.566	16.929	2.500	0	0.084
0	195.066	26.455	2.500	1	0.750
0	194.971	26.455	2.500	0	0.083
0	194.483	17.072	2.500	1	0.750
0	194.394	17.120	2.500	0	0.092
0	194.882	26.413	2.500	1	0.749
0	194.793	26.396	2.500	0	0.079
0	194.311	17.280	2.500	1	0.750
0	194.227	17.334	2.500	0	0.088
0	194.697	26.360	2.500	1	0.750
0	194.608	26.354	2.500	0	0.078
0	194.144	17.500	2.500	1	0.750
0	194.055	17.560	2.500	0	0.095
0	194.513	26.306	2.500	1	0.750
0	194.424	26.306	2.500	0	0.078
0	193.977	17.732	2.500	1	0.750
0	193.888	17.804	2.500	0	0.102
0	194.334	26.265	2.500	1	0.750
0	194.239	26.253	2.500	0	0.083
0	193.805	17.976	2.500	1	0.750
0	193.721	18.060	2.500	0	0.107
0	194.150	26.211	2.500	1	0.751
0	194.061	26.211	2.500	0	0.078
0	193.644	18.256	2.500	1	0.750
0	193.555	18.351	2.500	0	0.119
0	193.959	26.068	2.500	1	0.750
0	193.864	25.961	2.500	0	0.127
0	193.478	18.577	2.500	1	0.749
0	193.394	18.678	2.500	0	0.116
0	193.763	25.753	2.500	1	0.750
0	193.668	25.658	2.500	0	0.120
0	193.317	18.922	2.500	1	0.749
0	193.234	19.029	2.500	0	0.121
0	193.567	25.408	2.500	1	0.749
0	193.472	25.301	2.500	0	0.127
0	193.156	19.309	2.500	1	0.750
0	193.073	19.458	2.500	0	0.148
0	193.365	25.003	2.500	1	0.750
0	193.269	24.861	2.500	0	0.149
0	193.002	19.767	2.500	1	0.750
0	192.918	19.952	2.500	0	0.176
0	193.156	24.515	2.500	1	0.749
0	193.055	24.319	2.500	0	0.192
0	192.847	20.338	2.500	1	0.749
0	192.775	20.594	2.500	0	0.231
0	192.942	23.873	2.500	1	0.750
0	192.835	23.510	2.500	0	0.322
0	192.716	21.189	2.500	1	0.750
0	192.668	22.058	2.500	0	0.669
0	192.686	22.397	2.500	1	0.755
