Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	198.065	14.793	2.600	1	0.750
0	197.958	14.823	2.600	0	0.095
0	207.365	22.998	2.600	1	0.750
0	207.359	23.111	2.600	0	0.098
0	197.851	14.847	2.600	1	0.750
0	197.756	14.882	2.600	0	0.088
0	207.329	23.206	2.600	1	0.750
0	207.329	23.319	2.600	0	0.098
0	197.654	14.912	2.600	1	0.750
0	197.559	14.954	2.600	0	0.090
0	207.293	23.415	2.600	1	0.750
0	207.276	23.516	2.600	0	0.089
0	197.464	14.984	2.600	1	0.749
0	197.363	15.019	2.600	0	0.093
0	207.252	23.611	2.600	1	0.750
0	207.234	23.718	2.600	0	0.094
0	197.274	15.061	2.600	1	0.750
0	197.178	15.091	2.600	0	0.087
0	207.198	23.807	2.600	1	0.749
0	207.180	23.909	2.600	0	0.089
0	197.083	15.132	2.600	1	0.749
0	197.000	15.180	2.600	0	0.083
0	207.151	24.004	2.600	1	0.749
0	207.121	24.093	2.600	0	0.082
0	196.905	15.216	2.600	1	0.750
0	196.821	15.263	2.600	0	0.083
0	207.091	24.188	2.600	1	0.750
0	207.067	24.283	2.600	0	0.085
0	196.738	15.311	2.600	1	0.750
0	196.637	15.341	2.600	0	0.092
0	207.032	24.379	2.600	1	0.750
0	206.996	24.462	2.600	0	0.079
0	196.554	15.388	2.600	1	0.750
0	196.476	15.436	2.600	0	0.079
0	206.954	24.545	2.600	1	0.749
0	206.936	24.652	2.600	0	0.094
0	196.393	15.489	2.600	1	0.750
0	196.310	15.531	2.600	0	0.081
0	206.889	24.730	2.600	1	0.750
0	206.859	24.819	2.600	0	0.082
0	196.238	15.584	2.600	1	0.750
0	196.137	15.620	2.600	0	0.093
0	206.823	24.908	2.600	1	0.750
0	206.776	24.985	2.600	0	0.079
0	196.084	15.692	2.600	1	0.750
0	195.983	15.721	2.600	0	0.092
0	206.734	25.069	2.600	1	0.750
0	206.704	25.164	2.600	0	0.087
0	195.929	15.793	2.600	1	0.750
0	195.828	15.828	2.600	0	0.093
0	206.651	25.235	2.600	1	0.750
0	206.621	25.325	2.600	0	0.082
0	195.774	15.900	2.600	1	0.749
0	195.679	15.936	2.600	0	0.088
0	206.573	25.402	2.600	1	0.750
0	206.526	25.485	2.600	0	0.083
0	195.620	16.001	2.600	1	0.750
0	195.536	16.049	2.600	0	0.083
0	206.484	25.563	2.600	1	0.750
0	206.437	25.646	2.600	0	0.083
0	195.477	16.114	2.600	1	0.750
0	195.393	16.162	2.600	0	0.083
0	206.383	25.717	2.600	1	0.750
0	206.347	25.807	2.600	0	0.084
0	195.334	16.233	2.600	1	0.749
0	195.251	16.281	2.600	0	0.083
0	206.282	25.866	2.600	1	0.749
0	206.258	25.961	2.600	0	0.085
0	195.191	16.346	2.600	1	0.750
0	195.114	16.400	2.600	0	0.082
0	206.193	26.027	2.600	1	0.750
0	206.157	26.116	2.600	0	0.085
0	195.054	16.465	2.600	1	0.750
0	194.989	16.525	2.600	0	0.077
0	206.092	26.175	2.600	1	0.750
0	206.038	26.253	2.600	0	0.082
0	194.923	16.590	2.600	1	0.749
0	194.858	16.650	2.600	0	0.077
0	205.973	26.312	2.600	1	0.749
0	205.943	26.407	2.600	0	0.087
0	194.798	16.721	2.600	1	0.750
0	194.727	16.774	2.600	0	0.078
0	205.871	26.461	2.600	1	0.750
0	205.824	26.544	2.600	0	0.083
0	194.679	16.852	2.600	1	0.750
0	194.596	16.899	2.600	0	0.083
0	205.758	26.604	2.600	1	0.750
0	205.711	26.681	2.600	0	0.079
0	194.555	16.983	2.600	1	0.749
0	194.483	17.036	2.600	0	0.078
0	205.645	26.747	2.600	1	0.750
0	205.592	26.812	2.600	0	0.074
0	194.430	17.114	2.600	1	0.750
0	194.370	17.179	2.600	0	0.077
0	205.520	26.872	2.600	1	0.750
0	205.479	26.955	2.600	0	0.081
0	194.317	17.250	2.600	1	0.750
0	194.257	17.322	2.600	0	0.081
0	205.407	27.008	2.600	1	0.750
0	205.342	27.074	2.600	0	0.080
0	194.215	17.399	2.600	1	0.749
0	194.138	17.453	2.600	0	0.082
0	205.276	27.133	2.600	1	0.750
0	205.223	27.211	2.600	0	0.082
0	194.102	17.542	2.600	1	0.750
0	194.037	17.602	2.600	0	0.077
0	205.140	27.258	2.600	1	0.750
0	205.098	27.336	2.600	0	0.076
0	193.989	17.685	2.600	1	0.750
0	193.942	17.756	2.600	0	0.075
0	205.015	27.383	2.600	1	0.750
0	204.955	27.455	2.600	0	0.081
0	193.894	17.840	2.600	1	0.750
0	193.835	17.905	2.600	0	0.077
0	204.884	27.508	2.600	1	0.750
0	204.830	27.580	2.600	0	0.079
0	193.793	17.988	2.600	1	0.750
0	193.739	18.060	2.600	0	0.078
0	204.741	27.627	2.600	1	0.750
0	204.675	27.681	2.600	0	0.074
0	193.698	18.143	2.600	1	0.750
0	193.638	18.208	2.600	0	0.079
0	204.598	27.734	2.600	1	0.749
0	204.533	27.800	2.600	0	0.080
0	193.614	18.310	2.600	1	0.750
0	193.555	18.375	2.600	0	0.077
0	204.443	27.841	2.600	1	0.750
0	204.384	27.913	2.600	0	0.081
0	193.525	18.464	2.600	1	0.750
0	193.472	18.542	2.600	0	0.082
0	204.301	27.954	2.600	1	0.750
0	204.229	28.014	2.600	0	0.081
0	193.436	18.631	2.600	1	0.750
0	193.394	18.708	2.600	0	0.076
0	204.140	28.056	2.600	1	0.750
0	204.080	28.121	2.600	0	0.077
0	193.359	18.797	2.600	1	0.750
0	193.299	18.869	2.600	0	0.083
0	203.979	28.151	2.600	1	0.750
0	203.926	28.222	2.600	0	0.078
0	193.293	18.982	2.600	1	0.749
0	193.228	19.041	2.600	0	0.077
0	203.825	28.252	2.600	1	0.750
0	203.759	28.317	2.600	0	0.080
0	193.210	19.143	2.600	1	0.750
0	193.168	19.226	2.600	0	0.081
0	203.664	28.353	2.600	1	0.750
0	203.587	28.407	2.600	0	0.082
0	193.144	19.327	2.600	1	0.750
0	193.097	19.404	2.600	0	0.079
0	203.491	28.442	2.600	1	0.750
0	203.420	28.502	2.600	0	0.081
0	193.079	19.511	2.600	1	0.750
0	193.031	19.589	2.600	0	0.079
0	203.313	28.526	2.600	1	0.750
0	203.247	28.591	2.600	0	0.080
0	193.013	19.690	2.600	1	0.749
0	192.978	19.779	2.600	0	0.084
0	203.134	28.609	2.600	1	0.750
0	202.986	28.603	2.600	0	0.132
0	192.960	19.886	2.600	1	0.750
0	192.918	19.964	2.600	0	0.076
0	202.748	28.514	2.600	1	0.750
0	202.611	28.508	2.600	0	0.122
0	192.900	20.071	2.600	1	0.750
0	192.865	20.154	2.600	0	0.081
0	202.349	28.401	2.600	1	0.749
0	202.212	28.401	2.600	0	0.122
0	192.865	20.279	2.600	1	0.749
0	192.817	20.350	2.600	0	0.075
0	201.950	28.294	2.600	1	0.749
0	201.819	28.294	2.600	0	0.116
0	192.817	20.475	2.600	1	0.750
0	192.781	20.559	2.600	0	0.079
0	201.564	28.192	2.600	1	0.750
0	201.415	28.187	2.600	0	0.132
0	192.775	20.672	2.600	1	0.750
0	192.740	20.767	2.600	0	0.090
0	201.153	28.079	2.600	1	0.749
0	201.016	28.079	2.600	0	0.119
0	192.740	20.886	2.600	1	0.750
0	192.704	20.969	2.600	0	0.081
0	200.754	27.966	2.600	1	0.750
0	200.629	27.978	2.600	0	0.109
0	192.722	21.106	2.600	1	0.750
0	192.692	21.201	2.600	0	0.087
0	200.362	27.865	2.600	1	0.750
0	200.225	27.865	2.600	0	0.119
0	192.698	21.326	2.600	1	0.750
0	192.674	21.421	2.600	0	0.085
0	199.987	27.776	2.600	1	0.750
0	199.826	27.758	2.600	0	0.144
0	192.686	21.552	2.600	1	0.749
0	192.662	21.647	2.600	0	0.085
0	199.582	27.663	2.600	1	0.750
0	199.439	27.663	2.600	0	0.127
0	192.674	21.778	2.600	1	0.750
0	192.650	21.874	2.600	0	0.087
0	199.184	27.556	2.600	1	0.750
0	199.047	27.556	2.600	0	0.122
0	192.680	22.016	2.600	1	0.750
0	192.650	22.112	2.600	0	0.089
0	198.773	27.437	2.600	1	0.750
0	198.648	27.449	2.600	0	0.109
0	192.692	22.266	2.600	1	0.750
0	192.656	22.356	2.600	0	0.085
0	198.386	27.342	2.600	1	0.750
0	198.243	27.330	2.600	0	0.125
0	192.710	22.528	2.600	1	0.749
0	192.692	22.623	2.600	0	0.084
0	198.000	27.240	2.600	1	0.750
0	197.857	27.235	2.600	0	0.127
0	192.740	22.784	2.600	1	0.749
0	192.710	22.879	2.600	0	0.089
0	197.589	27.121	2.600	1	0.750
0	197.452	27.127	2.600	0	0.119
0	192.769	23.052	2.600	1	0.750
0	192.752	23.159	2.600	0	0.097
0	197.214	27.032	2.600	1	0.750
0	197.059	27.020	2.600	0	0.138
0	192.817	23.331	2.600	1	0.750
0	192.811	23.444	2.600	0	0.101
0	196.815	26.925	2.600	1	0.750
0	196.655	26.907	2.600	0	0.144
0	192.883	23.623	2.600	1	0.749
0	192.888	23.748	2.600	0	0.111
0	196.417	26.818	2.600	1	0.748
0	196.268	26.806	2.600	0	0.133
0	192.960	23.926	2.600	1	0.750
0	192.966	24.057	2.600	0	0.119
0	196.006	26.699	2.600	1	0.749
0	195.869	26.699	2.600	0	0.119
0	193.067	24.266	2.600	1	0.750
0	193.079	24.390	2.600	0	0.112
0	195.608	26.592	2.600	1	0.749
0	195.477	26.592	2.600	0	0.114
0	193.198	24.617	2.600	1	0.749
0	193.216	24.747	2.600	0	0.117
0	195.221	26.491	2.600	1	0.748
0	195.072	26.485	2.600	0	0.129
0	193.347	24.980	2.600	1	0.751
0	193.400	25.146	2.600	0	0.156
0	194.828	26.390	2.600	1	0.750
0	194.691	26.384	2.600	0	0.122
0	193.567	25.408	2.600	1	0.754
0	193.638	25.592	2.600	0	0.172
0	194.435	26.283	2.600	1	0.753
0	194.293	26.283	2.600	0	0.127
0	193.852	25.896	2.600	1	0.756
0	193.971	26.122	2.600	0	0.222
0	194.025	26.169	2.600	1	0.716
